app,content,score,like,date,version
Gemini,best app,5,0,2026-02-03 13:42:33,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:42:32,1.0.795460806
Gemini,nice wark gmi,5,0,2026-02-03 13:42:29,1.0.795460806
Gemini,exlent,5,0,2026-02-03 13:42:13,1.0.795460806
Gemini,good,5,0,2026-02-03 13:41:55,1.0.795460806
Gemini,thanks Gemini ...,5,0,2026-02-03 13:41:46,
Gemini,👍,4,0,2026-02-03 13:41:45,1.0.795460806
Gemini,no hdf,5,0,2026-02-03 13:41:38,1.0.795460806
Gemini,its good oh my God,5,0,2026-02-03 13:41:28,1.0.795460806
Gemini,super,1,0,2026-02-03 13:40:01,1.0.795460806
Gemini,I am very grateful for having Gemini and it helps me with every situation 🙂🙂,4,0,2026-02-03 13:39:44,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:39:29,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:39:22,
Gemini,very very good for people,5,0,2026-02-03 13:38:48,1.0.795460806
Gemini,awesome thanks,5,0,2026-02-03 13:38:37,1.0.795460806
Gemini,Incroyable,5,0,2026-02-03 13:37:59,1.0.795460806
Gemini,👍,4,0,2026-02-03 13:37:42,1.0.795460806
Gemini,Great resource to have in your toolkit,5,0,2026-02-03 13:37:41,1.0.795460806
Gemini,brilliant performance and amazing,5,0,2026-02-03 13:37:14,1.0.795460806
Gemini,cool,3,0,2026-02-03 13:37:09,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:36:51,1.0.795460806
Gemini,fantastic 😊,4,0,2026-02-03 13:36:38,1.0.795460806
Gemini,very helpful in studies and editing photos and videos,5,0,2026-02-03 13:35:55,1.0.795460806
Gemini,I cannot create my photos with prompt,1,0,2026-02-03 13:35:39,1.0.795460806
Gemini,it's not able to make images 🤬🤬,1,0,2026-02-03 13:35:36,1.0.795460806
Gemini,Good it,5,0,2026-02-03 13:35:33,1.0.795460806
Gemini,THIS AI (ARTIFICIAL INTELLIGENCE) IS GOATED(GREATEST OF ALL TIME)!!!!!,5,0,2026-02-03 13:34:59,1.0.795460806
Gemini,great engine,5,0,2026-02-03 13:34:59,1.0.795460806
Gemini,can't directly control 3rd party apps which is 50% of my use of assistances.,1,0,2026-02-03 13:34:20,1.0.795460806
Gemini,💥🤌,1,0,2026-02-03 13:34:12,1.0.795460806
Gemini,Fast and easy so good better than copilot I love when you talk to gemini in the live version,5,0,2026-02-03 13:33:13,1.0.795460806
Gemini,🫶💐,5,0,2026-02-03 13:32:54,1.0.795460806
Gemini,hug,5,0,2026-02-03 13:32:41,1.0.795460806
Gemini,"GOOD ai of Google Gemini ask anything About space , g.k , your class notes , music its ia best option for your own ai friend Must download this app The best ai ever seen 5 star rating of Everything",5,0,2026-02-03 13:32:06,1.0.795460806
Gemini,superdue,5,0,2026-02-03 13:31:12,1.0.686588308
Gemini,Best,5,0,2026-02-03 13:31:05,1.0.795460806
Gemini,good,5,0,2026-02-03 13:31:02,1.0.795460806
Gemini,best,5,0,2026-02-03 13:30:56,1.0.795460806
Gemini,సూపర్ గా ఉన్నది ఈ యాప్,5,0,2026-02-03 13:30:42,1.0.795460806
Gemini,👌 😘😘😘😘😘😘😘😘,5,0,2026-02-03 13:30:24,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:30:22,1.0.795460806
Gemini,"listening to a video instead of me then popping up a review, what could go wrong.",1,0,2026-02-03 13:29:58,1.0.795460806
Gemini,there are Gemini in a public in a in best app in help in help in log logon ki hai bahut kamon mein help Karta Hai jaise ki padhaai ke anusar aur aur jaise ki aap Koi business karna chahte ho ya Kisi bhi tarah ki app ki jankari Kisi bhi tarah ke phone Kisi bhi tarah ki Kar aur kisi bhi aane Wale tyohar ki aapko date chahie ya FIR uske uske benefits card yah banane ho to aap jameen se poochh sakte ho ki yah kaun si app hai yahan tak ki aap jamane se yah bhi poochh sakte ho ki Gemini Yamuna ek duni,5,0,2026-02-03 13:29:58,1.0.795460806
Gemini,always good,5,0,2026-02-03 13:29:43,1.0.795460806
Gemini,رائع☺️🙂,5,0,2026-02-03 13:29:01,1.0.795460806
Gemini,need improvement,3,0,2026-02-03 13:28:26,1.0.795460806
Gemini,good app,5,0,2026-02-03 13:28:19,1.0.795460806
Gemini,BAD,1,0,2026-02-03 13:27:28,
Gemini,nice,5,0,2026-02-03 13:26:41,1.0.795460806
Gemini,good work,5,0,2026-02-03 13:26:32,1.0.795460806
Gemini,good,5,0,2026-02-03 13:26:26,1.0.795460806
Gemini,amazing,5,0,2026-02-03 13:25:55,1.0.795460806
Gemini,Mate bhala vabe bujhi hela TQ SIR,5,0,2026-02-03 13:25:48,1.0.795460806
Gemini,awesome,5,0,2026-02-03 13:24:19,1.0.795460806
Gemini,nice,4,0,2026-02-03 13:23:53,1.0.795460806
Gemini,افضل تطبيق ذكاء اصطناعي,5,0,2026-02-03 13:23:34,1.0.795460806
Gemini,Nice,5,0,2026-02-03 13:23:33,1.0.795460806
Gemini,so useful,5,0,2026-02-03 13:23:26,1.0.795460806
Gemini,nisc,5,0,2026-02-03 13:22:08,1.0.795460806
Gemini,Use full and nice,5,0,2026-02-03 13:21:55,1.0.741105040
Gemini,very good,5,0,2026-02-03 13:21:51,1.0.795460806
Gemini,never works trying to generate or edit images,1,0,2026-02-03 13:21:04,1.0.795460806
Gemini,ok,5,0,2026-02-03 13:21:03,1.0.795460806
Gemini,good,5,0,2026-02-03 13:20:40,1.0.795460806
Gemini,NICE,5,0,2026-02-03 13:20:38,1.0.795460806
Gemini,great,5,0,2026-02-03 13:20:32,1.0.795460806
Gemini,"detection definitely got worse in a recent update somehow. and it's still much much worse at connecting to Google home. hoping there's a way to use assistant and Gemini side by side, just using different trigger words for each.",2,0,2026-02-03 13:20:09,1.0.795460806
Gemini,good,5,0,2026-02-03 13:19:32,1.0.795460806
Gemini,thank yu Gemini,5,0,2026-02-03 13:19:08,1.0.795460806
Gemini,Wonderful,5,0,2026-02-03 13:18:59,1.0.795460806
Gemini,not working,2,0,2026-02-03 13:18:45,1.0.795460806
Gemini,very lak and un disdrabule app,1,0,2026-02-03 13:18:31,1.0.795460806
Gemini,good,5,0,2026-02-03 13:18:30,1.0.795460806
Gemini,awesome,5,0,2026-02-03 13:18:15,1.0.795460806
Gemini,Good 👍,5,0,2026-02-03 13:18:12,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:18:08,
Gemini,👍,5,0,2026-02-03 13:18:03,1.0.795460806
Gemini,very nice pics,5,0,2026-02-03 13:17:24,1.0.795460806
Gemini,sering pakai kadang kebiasaan pakai ini dibanding AI sebelah,5,0,2026-02-03 13:17:14,1.0.795460806
Gemini,amazing app,5,0,2026-02-03 13:16:58,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:16:44,1.0.795460806
Gemini,ok,4,0,2026-02-03 13:16:42,
Gemini,good,5,0,2026-02-03 13:16:36,1.0.795460806
Gemini,It's very good compared to the other ai's like chat gpt and etc,5,0,2026-02-03 13:16:12,1.0.795460806
Gemini,💯💯,5,0,2026-02-03 13:15:27,1.0.795460806
Gemini,ok,5,0,2026-02-03 13:15:27,1.0.795460806
Gemini,best assistant of the world,5,0,2026-02-03 13:15:23,1.0.741105040
Gemini,vary good app,5,0,2026-02-03 13:15:22,1.0.795460806
Gemini,so helpful,5,0,2026-02-03 13:15:20,1.0.795460806
Gemini,it gives fast information,5,0,2026-02-03 13:13:51,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:13:22,1.0.741105040
Gemini,good,1,0,2026-02-03 13:13:13,
Gemini,good,5,0,2026-02-03 13:12:51,1.0.795460806
Gemini,parang photo gallery,5,0,2026-02-03 13:12:30,1.0.686588308
Gemini,good,5,0,2026-02-03 13:12:09,1.0.795460806
Gemini,very nice,5,0,2026-02-03 13:11:30,1.0.795460806
Gemini,Exlent,5,0,2026-02-03 13:10:43,1.0.795460806
Gemini,my biggest king 🤴 ❤️ 💛💚,5,0,2026-02-03 13:10:26,1.0.795460806
Gemini,good,5,0,2026-02-03 13:09:35,1.0.795460806
Gemini,good,3,0,2026-02-03 13:09:22,1.0.795460806
Gemini,So Good,5,0,2026-02-03 13:08:59,1.0.795460806
Gemini,ดี,5,0,2026-02-03 13:08:55,1.0.795460806
Gemini,nice,5,0,2026-02-03 13:08:52,1.0.795460806
Gemini,good,5,0,2026-02-03 13:08:47,
Gemini,Best,5,0,2026-02-03 13:08:14,1.0.795460806
Gemini,good 👍,1,0,2026-02-03 13:08:02,1.0.795460806
Gemini,good,5,0,2026-02-03 13:07:43,1.0.795460806
Gemini,veryyyyyyyyy nicccccccee,5,0,2026-02-03 13:06:46,1.0.795460806
Gemini,it was horrible I hade two chat deleted what I put my heart and soul in i worked on them every day and now both are gone it honestly breaks my heart to see my two stories are gone when I was just happy doing them,1,0,2026-02-03 13:06:23,1.0.795460806
Gemini,သုံးရတာ အဆင်​ပြေပါတယ်,3,0,2026-02-03 13:06:22,1.0.795460806
Gemini,vari God,3,0,2026-02-03 13:06:07,1.0.795460806
Gemini,"There is a limit on Pro mode, I don't like the app at all.",1,0,2026-02-03 13:05:14,1.0.795460806
Gemini,good,5,0,2026-02-03 13:04:38,1.0.795460806
Gemini,good,5,0,2026-02-03 13:04:36,1.0.795460806
Gemini,no fast respond and not correct answer,1,0,2026-02-03 13:03:54,1.0.795460806
Gemini,hate it can't find what I need help with,1,0,2026-02-03 13:02:30,1.0.795460806
Gemini,better than chatgpt for sure,4,0,2026-02-03 13:02:21,1.0.795460806
Gemini,ok,3,0,2026-02-03 13:01:49,1.0.795460806
Gemini,good,5,0,2026-02-03 13:01:27,1.0.795460806
Gemini,"you can give pictures of your text book or anything and Gemini will summarize it shortly , this feature is amazing and very helpful for my exams and testes , whole chapter will be summarize in just minutes , but when I give an audio to Gemini to summarize it, it replied it's too big that was not in my favor",5,0,2026-02-03 13:00:51,1.0.795460806
Gemini,No bad,3,0,2026-02-03 13:00:47,1.0.795460806
Gemini,ok,5,0,2026-02-03 12:59:53,
Gemini,excellent,5,0,2026-02-03 12:59:22,1.0.795460806
Gemini,🙂,5,0,2026-02-03 12:59:13,1.0.795460806
Gemini,ok,4,0,2026-02-03 12:58:44,1.0.795460806
Gemini,Good 👍,5,0,2026-02-03 12:58:13,1.0.795460806
Gemini,very helpful,4,0,2026-02-03 12:58:13,1.0.795460806
Gemini,absolutely awesome app 👏👍,5,0,2026-02-03 12:58:10,1.0.795460806
Gemini,nice,3,0,2026-02-03 12:57:04,1.0.667532867
Gemini,nice 👍👍,5,0,2026-02-03 12:55:44,
Gemini,nice,5,0,2026-02-03 12:55:06,1.0.795460806
Gemini,bloody belting,5,0,2026-02-03 12:54:32,1.0.795460806
Gemini,the ai is really good and is able to interpret vague questions as well,5,0,2026-02-03 12:53:26,1.0.795460806
Gemini,"Cheap AI slop that they keep trying to force down your throat. I can't even delete it from my phone, it updated one day, installed Gemini, and now it's stuck there. I pray every day for this AI bubble to pop.",1,0,2026-02-03 12:52:55,
Gemini,Superb❤️❤️,5,0,2026-02-03 12:52:21,1.0.795460806
Gemini,good designing aap,5,0,2026-02-03 12:52:08,1.0.795460806
Gemini,Very good images 👌,4,0,2026-02-03 12:52:04,1.0.795460806
Gemini,Very Nice,5,0,2026-02-03 12:51:55,1.0.686588308
Gemini,good,5,0,2026-02-03 12:51:32,1.0.795460806
Gemini,0 ale takiej opcji nie ma,1,0,2026-02-03 12:51:31,1.0.795460806
Gemini,ahhhhh Gemini ♊,5,0,2026-02-03 12:50:03,1.0.795460806
Gemini,nice,5,0,2026-02-03 12:50:00,1.0.795460806
Gemini,very nice,5,0,2026-02-03 12:49:33,1.0.795460806
Gemini,nice+no subscription 😚,5,0,2026-02-03 12:49:31,1.0.795460806
Gemini,good,5,0,2026-02-03 12:48:59,1.0.795460806
Gemini,good 😊,3,0,2026-02-03 12:48:51,1.0.795460806
Gemini,good,5,0,2026-02-03 12:48:43,1.0.795460806
Gemini,cool very fast and user friendly 🙂 unlike wps 🥱,5,0,2026-02-03 12:48:38,1.0.795460806
Gemini,awesome,5,0,2026-02-03 12:48:28,1.0.795460806
Gemini,good,5,0,2026-02-03 12:48:25,
Gemini,wow,4,0,2026-02-03 12:48:18,1.0.795460806
Gemini,good,5,0,2026-02-03 12:48:16,1.0.741105040
Gemini,very helpful,5,0,2026-02-03 12:47:39,1.0.795460806
Gemini,very very good,5,0,2026-02-03 12:47:34,1.0.795460806
Gemini,nice,1,0,2026-02-03 12:46:51,1.0.795460806
Gemini,awesome,5,0,2026-02-03 12:46:42,1.0.795460806
Gemini,good,5,0,2026-02-03 12:46:37,1.0.795460806
Gemini,very good 👍👍👍👍,5,0,2026-02-03 12:46:01,1.0.795460806
Gemini,nice 👍,5,0,2026-02-03 12:45:06,1.0.795460806
Gemini,this is best,5,0,2026-02-03 12:44:58,1.0.795460806
Gemini,very nice 👍,5,0,2026-02-03 12:44:41,1.0.795460806
Gemini,nice,5,0,2026-02-03 12:43:49,1.0.795460806
Gemini,👍,5,0,2026-02-03 12:43:35,1.0.776555963
Gemini,informative and help full,5,0,2026-02-03 12:43:24,1.0.795460806
Gemini,best for AI user and for new generation,5,0,2026-02-03 12:43:20,1.0.795460806
Gemini,very helpful,5,0,2026-02-03 12:43:00,1.0.795460806
Gemini,excellent 👌,5,0,2026-02-03 12:42:09,1.0.795460806
Gemini,good,5,0,2026-02-03 12:41:36,1.0.795460806
Gemini,it is amazing friend or app,5,0,2026-02-03 12:40:32,1.0.795460806
Gemini,Good,5,0,2026-02-03 12:39:51,1.0.795460806
Gemini,nice,5,0,2026-02-03 12:39:05,1.0.795460806
Gemini,it is very useful us..i use it,5,0,2026-02-03 12:38:12,1.0.795460806
Gemini,unlike,1,0,2026-02-03 12:37:56,1.0.795460806
Gemini,best AI apps,5,0,2026-02-03 12:37:42,1.0.795460806
Gemini,is very good and useful,5,0,2026-02-03 12:37:39,1.0.795460806
Gemini,good,5,0,2026-02-03 12:37:36,1.0.795460806
Gemini,I love all Ai,4,0,2026-02-03 12:37:22,1.0.795460806
Gemini,good for education,5,0,2026-02-03 12:36:41,1.0.741105040
Gemini,nice,5,0,2026-02-03 12:36:36,1.0.795460806
Gemini,pretty good very helpful,5,0,2026-02-03 12:35:07,1.0.795460806
Gemini,nice,5,0,2026-02-03 12:34:54,1.0.795460806
Gemini,Good 👍,2,0,2026-02-03 12:34:54,1.0.795460806
Gemini,good,5,0,2026-02-03 12:34:42,1.0.795460806
Gemini,good,5,0,2026-02-03 12:34:21,1.0.795460806
Gemini,good,5,0,2026-02-03 12:33:07,1.0.795460806
Gemini,good,5,0,2026-02-03 12:33:01,1.0.795460806
Gemini,Good,5,0,2026-02-03 12:32:48,1.0.795460806
Gemini,Good,5,0,2026-02-03 12:32:23,1.0.795460806
Gemini,very good 👍,5,0,2026-02-03 12:32:13,1.0.795460806
Gemini,gud,5,0,2026-02-03 12:32:02,1.0.795460806
Gemini,good,5,0,2026-02-03 12:31:59,1.0.795460806
Gemini,nice,5,0,2026-02-03 12:31:44,1.0.795460806
Gemini,so best can do my homework,5,0,2026-02-03 12:31:30,1.0.795460806
Gemini,more very good,5,0,2026-02-03 12:31:20,1.0.795460806
Gemini,best app for creating,5,0,2026-02-03 12:28:43,1.0.795460806
Gemini,super,5,0,2026-02-03 12:28:28,1.0.795460806
Gemini,Police Arrest Instagram Trending Realstic Ai Photo Editing | Gemini Police Arrest Photo Tutorial police arrest trending photo editing in gemini police arrest instagrm trending gemini photo editing...more,5,0,2026-02-03 12:28:19,1.0.795460806
Gemini,Worst at image emlnhancer,1,0,2026-02-03 12:28:12,1.0.795460806
Gemini,... great app. for Student,5,0,2026-02-03 12:28:01,1.0.795460806
Gemini,👍👍🥰,5,0,2026-02-03 12:27:48,1.0.795460806
Gemini,very bad,5,0,2026-02-03 12:27:46,1.0.795460806
Gemini,good 👍👍 ub,5,0,2026-02-03 12:27:12,1.0.686588308
Gemini,good,5,0,2026-02-03 12:27:02,1.0.795460806
Gemini,wow,5,0,2026-02-03 12:27:02,1.0.795460806
Gemini,good,5,0,2026-02-03 12:26:22,1.0.795460806
Gemini,"Great AI tool alongside ChatGPT, both sources really give out really good explanations in their summaries",5,0,2026-02-03 12:24:53,1.0.795460806
Gemini,nice,4,0,2026-02-03 12:23:36,1.0.795460806
Gemini,cool l guess,5,0,2026-02-03 12:23:35,1.0.795460806
Gemini,normal,3,0,2026-02-03 12:23:31,1.0.795460806
Gemini,🫶🫶,5,0,2026-02-03 12:23:27,1.0.795460806
Gemini,"Very nice ai tool for image creating,Maths problem solving,etc.",5,0,2026-02-03 12:23:10,1.0.795460806
Gemini,please check it because it is the best,5,0,2026-02-03 12:22:46,1.0.795460806
Gemini,good,5,0,2026-02-03 12:22:06,1.0.795460806
Gemini,good aap,4,0,2026-02-03 12:22:01,1.0.795460806
Gemini,good,5,0,2026-02-03 12:21:52,1.0.795460806
Gemini,it's so cool,5,0,2026-02-03 12:21:50,1.0.795460806
Gemini,عالی ❤️❤️❤️❤️♾️❤️,5,0,2026-02-03 12:21:23,1.0.795460806
Gemini,informative but need to improvement,4,0,2026-02-03 12:21:21,1.0.795460806
Gemini,good 👍,5,0,2026-02-03 12:21:20,1.0.795460806
Gemini,good,5,0,2026-02-03 12:21:00,1.0.795460806
Gemini,good,5,0,2026-02-03 12:20:53,1.0.795460806
Gemini,it's safety and smart and teaching how to do ill give 5 stars,5,0,2026-02-03 12:19:16,1.0.795460806
Gemini,"it is a good app, I just started using it and I'm liking it",4,0,2026-02-03 12:18:10,1.0.795460806
Gemini,Helpful,5,0,2026-02-03 12:17:19,1.0.795460806
Gemini,very good,5,0,2026-02-03 12:16:59,1.0.795460806
Gemini,super❤️❤️❤️,5,0,2026-02-03 12:16:23,1.0.795460806
Gemini,the new future and and extremely helpful and freshly soooooooo cool,5,0,2026-02-03 12:16:18,1.0.795460806
Gemini,good,5,0,2026-02-03 12:15:49,1.0.795460806
Gemini,amazing app,5,0,2026-02-03 12:15:13,1.0.795460806
Gemini,👍,4,0,2026-02-03 12:14:56,1.0.795460806
Gemini,i wanna learn how do edit videos and make good quility videos i ask with gemini and really gemini gives me what i need i know editing with gemini and i get 1000+ subcribers you can edit photos with it i have no pets and i love pets i give gemini a photo where is me and i said here is a girl drop a pet dog of her side gemini give me a high qulity photo and what i need and i said too like drop there a golden rittriver dog you can make images by a text not videos thanks i wanna say like it's best,5,0,2026-02-03 12:14:47,
Gemini,👌😘,5,0,2026-02-03 12:13:43,1.0.795460806
Gemini,5 star writing on this gimini an 1st chans using in a gimini AI,5,0,2026-02-03 12:13:00,1.0.795460806
Gemini,super,5,0,2026-02-03 12:12:41,1.0.795460806
Gemini,it's awesome,5,0,2026-02-03 12:11:44,1.0.795460806
Gemini,good app,5,0,2026-02-03 12:11:14,1.0.795460806
Gemini,good,1,0,2026-02-03 12:11:09,1.0.795460806
Gemini,it's good,5,0,2026-02-03 12:10:13,1.0.795460806
Gemini,অ্যাপটি অনেক ভালো সবাই ডাউনলোড করতে পারেন,5,0,2026-02-03 12:09:41,1.0.795460806
Gemini,breath taking,5,0,2026-02-03 12:09:16,1.0.795460806
Gemini,very helpful,5,0,2026-02-03 12:08:34,1.0.795460806
Gemini,It's Mind blowing 🤯 AI .. but stay alert ⚠️,5,0,2026-02-03 12:08:31,1.0.795460806
Gemini,"Gimini can't hear voice when the screen is off,that is the problem",3,0,2026-02-03 12:08:17,1.0.795460806
Gemini,very use ful app,5,0,2026-02-03 12:08:15,
Gemini,ok,1,0,2026-02-03 12:07:59,1.0.686588308
Gemini,ok,5,0,2026-02-03 12:05:10,1.0.795460806
Gemini,really helpful thank you,5,0,2026-02-03 12:05:03,1.0.795460806
Gemini,wow,5,0,2026-02-03 12:04:08,1.0.795460806
Gemini,very helpful app,5,0,2026-02-03 12:02:59,1.0.795460806
Gemini,most helful,5,0,2026-02-03 12:02:21,1.0.795460806
Gemini,good,4,0,2026-02-03 12:02:14,1.0.795460806
Gemini,nice,3,0,2026-02-03 12:02:02,1.0.795460806
Gemini,nice,5,0,2026-02-03 12:01:56,1.0.795460806
Gemini,excellent 👌,5,0,2026-02-03 12:01:50,1.0.795460806
Gemini,ให้คำแนะนำดีสุดๆ ช่วยได้ทุกเรื่อง ทั้งเรื่องเรียน ใครไม่มีเพื่อน เอา Gemini ไปคุยเป็นเพื่อนได้😂 แนะนำเลยครับ,5,0,2026-02-03 12:01:48,1.0.795460806
Gemini,very nice,5,0,2026-02-03 12:01:37,1.0.795460806
Gemini,best,5,0,2026-02-03 12:00:47,1.0.795460806
Gemini,very good,5,0,2026-02-03 12:00:20,1.0.795460806
Gemini,pro,5,0,2026-02-03 11:59:26,
Gemini,Gemini is really funny it's going to take over the world one day,5,0,2026-02-03 11:59:17,1.0.795460806
Gemini,good,5,0,2026-02-03 11:58:53,1.0.795460806
Gemini,good,2,0,2026-02-03 11:58:22,1.0.795460806
Gemini,very good,5,0,2026-02-03 11:58:06,1.0.795460806
Gemini,Fastest in operations,5,0,2026-02-03 11:57:47,1.0.795460806
Gemini,good,4,0,2026-02-03 11:57:41,1.0.795460806
Gemini,The app starts speaking in Urdu and Arabic while I speak english,3,0,2026-02-03 11:56:49,1.0.795460806
Gemini,Bollywood jaisa image Raja,5,0,2026-02-03 11:55:52,1.0.795460806
Gemini,nice,5,0,2026-02-03 11:55:24,1.0.795460806
Gemini,verrrrry nice ❤️‍🩹,5,0,2026-02-03 11:54:24,1.0.795460806
Gemini,it helped me a lot 😃😃,4,0,2026-02-03 11:54:07,1.0.795460806
Gemini,supar,5,0,2026-02-03 11:54:05,1.0.795460806
Gemini,good,5,0,2026-02-03 11:54:05,1.0.795460806
Gemini,good app,4,0,2026-02-03 11:54:00,1.0.795460806
Gemini,g is the best,5,0,2026-02-03 11:53:25,1.0.795460806
Gemini,nice,5,0,2026-02-03 11:53:09,1.0.795460806
Gemini,very nice app to use,5,0,2026-02-03 11:52:04,1.0.795460806
Gemini,awesome,4,0,2026-02-03 11:52:03,1.0.795460806
Gemini,I love this app...so swift.,4,0,2026-02-03 11:50:51,1.0.668480831
Gemini,very good,5,0,2026-02-03 11:50:18,1.0.795460806
Gemini,han bilkul yah kam ka app hai,4,0,2026-02-03 11:50:10,1.0.795460806
Gemini,halucinates when asked questions in an order such that when asked to give answer for that answer only it will repeat the previous answer aw,4,0,2026-02-03 11:50:05,1.0.795460806
Gemini,bohut accha app,5,0,2026-02-03 11:49:57,1.0.795460806
Gemini,very nice,5,0,2026-02-03 11:49:40,1.0.795460806
Gemini,good,5,0,2026-02-03 11:48:27,1.0.795460806
Gemini,"I've been using this AI as a learning/work tool for awhile now and I've got to say, While it messes up every now and again, Not often, When I've asked it about any issues relating to computer errors it's always trying it's very best to fix it and it usually does and explains in detail on how to proceed and why it's happening. Very informative and has good personality!",5,0,2026-02-03 11:48:20,1.0.795460806
Gemini,its the best app i love it...🤗,5,0,2026-02-03 11:47:48,1.0.795460806
Gemini,ممتاز,5,0,2026-02-03 11:47:13,1.0.795460806
Gemini,very good 👍,5,0,2026-02-03 11:47:10,
Gemini,good love it,5,0,2026-02-03 11:47:02,1.0.795460806
Gemini,Super,5,0,2026-02-03 11:46:53,1.0.795460806
Gemini,Good,4,0,2026-02-03 11:45:46,1.0.795460806
Gemini,nice apps and Ai ☺️❤️💜💙,5,0,2026-02-03 11:45:17,1.0.795460806
Gemini,ok,5,0,2026-02-03 11:44:19,1.0.795460806
Gemini,this is poor im asking to create pics for me and give me more descreption so poor shiet😓😓,5,0,2026-02-03 11:44:10,
Gemini,wow,5,0,2026-02-03 11:43:49,1.0.795460806
Gemini,good,5,0,2026-02-03 11:43:08,1.0.795460806
Gemini,pro ai,5,0,2026-02-03 11:42:49,1.0.795460806
Gemini,ok thanks,5,0,2026-02-03 11:41:09,1.0.795460806
Gemini,good,5,0,2026-02-03 11:40:23,1.0.795460806
Gemini,tupoyku bu,1,0,2026-02-03 11:40:23,1.0.795460806
Gemini,I love this app,5,0,2026-02-03 11:40:22,1.0.795460806
Gemini,sometime provided wrong information,1,0,2026-02-03 11:40:03,1.0.795460806
Gemini,🤩,5,0,2026-02-03 11:39:57,1.0.795460806
Gemini,it's of no use the chats I saved has refused to open,1,0,2026-02-03 11:39:36,
Gemini,good,4,0,2026-02-03 11:39:25,1.0.795460806
Gemini,verygood,5,0,2026-02-03 11:39:08,1.0.795460806
Gemini,great app,4,0,2026-02-03 11:39:00,1.0.795460806
Gemini,good genimi,5,0,2026-02-03 11:38:53,1.0.795460806
Gemini,still trying out but yeah satisfied,4,0,2026-02-03 11:38:28,1.0.795460806
Gemini,thank,5,0,2026-02-03 11:38:18,1.0.795460806
Gemini,best,5,0,2026-02-03 11:38:05,1.0.795460806
Gemini,so good,5,0,2026-02-03 11:37:50,1.0.795460806
Gemini,super ai image,5,0,2026-02-03 11:37:42,1.0.795460806
Gemini,best,5,0,2026-02-03 11:37:40,1.0.795460806
Gemini,want GEMINI off my phone not interested in AI at all,1,0,2026-02-03 11:37:10,
Gemini,depends on the prompts and way to use not ok hype.,5,0,2026-02-03 11:37:01,1.0.795460806
Gemini,very good,5,0,2026-02-03 11:36:46,1.0.795460806
Gemini,good,5,0,2026-02-03 11:36:11,1.0.795460806
Gemini,💯 IMPECCABLE AI,5,0,2026-02-03 11:35:37,1.0.795460806
Gemini,good,5,0,2026-02-03 11:35:05,1.0.795460806
Gemini,excellent,5,0,2026-02-03 11:34:10,1.0.795460806
Gemini,bakwash h mere sawalon ka jawab hi nhi h,1,0,2026-02-03 11:33:59,1.0.795460806
Gemini,this is a fantastic app this help we can edit our photo,5,0,2026-02-03 11:33:43,1.0.795460806
Gemini,good results,1,0,2026-02-03 11:33:40,1.0.795460806
Gemini,good,4,0,2026-02-03 11:33:18,1.0.795460806
Gemini,Thanks for,5,0,2026-02-03 11:33:17,1.0.795460806
Gemini,good,4,0,2026-02-03 11:33:05,1.0.795460806
Gemini,Good,5,0,2026-02-03 11:32:43,1.0.795460806
Gemini,it is very good app,5,0,2026-02-03 11:32:26,1.0.795460806
Gemini,good,5,0,2026-02-03 11:31:19,1.0.795460806
Gemini,acha hai,5,0,2026-02-03 11:30:35,1.0.795460806
Gemini,good,5,0,2026-02-03 11:30:10,1.0.795460806
Gemini,Absolutely fantastic. the best AI I ever used. recommended for students especially those with problems in logic and calculations. Easy to use safe and can be integrated with your Google activities making things easier and more personalized. The custom instructions are perfect.,5,0,2026-02-03 11:29:55,1.0.795460806
Gemini,👍👍👍👍,5,0,2026-02-03 11:28:49,1.0.795460806
Gemini,Super,5,0,2026-02-03 11:28:44,
Gemini,its very very good,4,0,2026-02-03 11:28:22,1.0.795460806
Gemini,nice,5,0,2026-02-03 11:27:46,1.0.795460806
Gemini,💖 nice,3,0,2026-02-03 11:27:09,1.0.795460806
Gemini,very good,5,0,2026-02-03 11:25:33,1.0.795460806
Gemini,it's super good but the only issue is it starts hallucinating some times and gets confused if this thing can get fix it will be nuclear bomb for other Ai,3,0,2026-02-03 11:25:32,1.0.795460806
Gemini,nice,5,0,2026-02-03 11:25:24,1.0.795460806
Gemini,so helpful,5,0,2026-02-03 11:25:11,1.0.795460806
Gemini,I can't change the display language from Telgu to Hindi,1,0,2026-02-03 11:24:50,1.0.795460806
Gemini,❤️,5,0,2026-02-03 11:24:48,1.0.795460806
Gemini,Great,5,0,2026-02-03 11:24:41,1.0.795460806
Gemini,good,5,0,2026-02-03 11:24:35,1.0.667532867
Gemini,good 👍,5,0,2026-02-03 11:24:28,1.0.795460806
Gemini,its a really good app u need to try,5,0,2026-02-03 11:24:25,1.0.795460806
Gemini,very good 👍🏾,5,0,2026-02-03 11:24:10,1.0.795460806
Gemini,okay 👍,3,0,2026-02-03 11:23:53,1.0.795460806
