app,content,score,like,date,version
ChatGPT,super ✨,5,0,2026-02-03 17:01:30,1.2025.147
ChatGPT,if it had A voice activation assistant it would be a great tool 👌 But still it's the best ai 👌,4,0,2026-02-03 17:01:23,1.2026.027
ChatGPT,better future,5,0,2026-02-03 17:01:05,1.2026.027
ChatGPT,Best app of all ❤️‍🔥❤️‍🔥,5,0,2026-02-03 17:00:26,1.2026.020
ChatGPT,it helps to all first of all its helps to education all students download this app🫶🏻,5,0,2026-02-03 17:00:23,1.2026.020
ChatGPT,very useful to learning,5,0,2026-02-03 16:59:57,1.2026.020
ChatGPT,Very impressive and cordial behaviour,5,0,2026-02-03 16:59:06,1.2026.020
ChatGPT,good,5,0,2026-02-03 16:59:00,1.2026.020
ChatGPT,trash,1,0,2026-02-03 16:58:52,1.2025.283
ChatGPT,I like how it helps you with getting info and stuff but I don't like how they don't understand the pics 🙁,5,0,2026-02-03 16:58:28,1.2026.020
ChatGPT,definitely and easily the best helping app,5,0,2026-02-03 16:58:13,1.2026.006
ChatGPT,Its a Very good app for students,5,0,2026-02-03 16:57:45,1.2026.020
ChatGPT,really good macha,5,0,2026-02-03 16:57:33,1.2026.020
ChatGPT,very much helpful for students,5,0,2026-02-03 16:57:17,1.2026.027
ChatGPT,the app is so good and very helpfull in study,2,0,2026-02-03 16:57:14,1.2026.027
ChatGPT,good job very nice,5,0,2026-02-03 16:57:11,1.2026.027
ChatGPT,I love it because it's very helpful when it comes to homeworks and it even makes sure that you understand very well and can also make things easier for you really recommend it 👍,5,0,2026-02-03 16:56:51,1.2026.020
ChatGPT,nice,5,0,2026-02-03 16:56:36,1.2026.027
ChatGPT,it helps to get the information on what you need,5,0,2026-02-03 16:55:52,1.2026.027
ChatGPT,good,5,0,2026-02-03 16:55:31,1.2026.027
ChatGPT,bahut badhiya good,5,0,2026-02-03 16:55:20,1.2026.020
ChatGPT,very good app very nice 💯,5,0,2026-02-03 16:54:31,1.2026.027
ChatGPT,the best app ever ✋️ 🤚 🙋‍♂️ original one ever,5,0,2026-02-03 16:54:05,1.2026.020
ChatGPT,i like it style to speak,5,0,2026-02-03 16:53:56,1.2026.020
ChatGPT,ok,5,0,2026-02-03 16:53:18,1.2026.027
ChatGPT,not clear,1,0,2026-02-03 16:53:08,1.2026.020
ChatGPT,its responds very well,5,0,2026-02-03 16:52:55,1.2026.020
ChatGPT,ok,5,0,2026-02-03 16:52:42,1.2026.027
ChatGPT,chatgpt better than google and it is very helpfull❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,0,2026-02-03 16:52:04,1.2026.027
ChatGPT,good.my bestie chartGpt,5,0,2026-02-03 16:51:38,1.2026.013
ChatGPT,nice,5,0,2026-02-03 16:51:09,1.2026.020
ChatGPT,very nice,5,0,2026-02-03 16:50:39,1.2025.189
ChatGPT,Intelligent 🧠,5,0,2026-02-03 16:50:28,1.2026.020
ChatGPT,great app,5,0,2026-02-03 16:50:17,1.2026.020
ChatGPT,This app very helpful ☺️,5,0,2026-02-03 16:50:11,1.2026.020
ChatGPT,very good,5,0,2026-02-03 16:50:06,1.2026.020
ChatGPT,best ai in the world 🌍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍🌍🌍🌍🌍🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️world 🌍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍🌍🌍🌍🌍🌍❤️🌍❤🌍❤️🌍❤️🌍🌍❤️🌍🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍❤️🌍🌍❤️🌍❤️🌍❤️🌍❤️❤️,4,0,2026-02-03 16:49:05,1.2026.020
ChatGPT,बेस्ट अँप,5,0,2026-02-03 16:49:03,1.2026.006
ChatGPT,best as a best friend,5,0,2026-02-03 16:48:34,1.2026.027
ChatGPT,I love it very much.,5,0,2026-02-03 16:47:18,1.2026.020
ChatGPT,it is very inspiring and intelligent app,5,0,2026-02-03 16:47:02,1.2026.027
ChatGPT,good,5,0,2026-02-03 16:47:01,1.2026.006
ChatGPT,it's good seriously,5,0,2026-02-03 16:46:32,1.2026.027
ChatGPT,OK,5,0,2026-02-03 16:45:52,1.2026.006
ChatGPT,amazing,3,0,2026-02-03 16:45:43,1.2026.027
ChatGPT,I like chatgpt,5,0,2026-02-03 16:45:39,1.2026.020
ChatGPT,good,5,0,2026-02-03 16:45:36,1.2026.020
ChatGPT,super,5,0,2026-02-03 16:45:32,1.2026.027
ChatGPT,voww ❤️,5,0,2026-02-03 16:44:26,1.2026.013
ChatGPT,super app,4,0,2026-02-03 16:43:30,1.2026.027
ChatGPT,wow,5,0,2026-02-03 16:43:22,1.2026.013
ChatGPT,good app for student,5,0,2026-02-03 16:43:10,1.2026.027
ChatGPT,super,5,0,2026-02-03 16:43:02,1.2026.027
ChatGPT,nice app,5,0,2026-02-03 16:42:46,1.2026.013
ChatGPT,chat Gpt is a great app iam getting easy solutions to my douts with this app i,5,0,2026-02-03 16:42:22,1.2026.027
ChatGPT,I love this so much ❤️😍,5,0,2026-02-03 16:41:58,1.2026.027
ChatGPT,very important app thanks,5,0,2026-02-03 16:41:49,1.2026.020
ChatGPT,"This app has potential, in theory it's a good idea but for real artists looking for a tool to create concepts or templates, it's limited capabilities are the result of too many restrictions and not enough sophisticated programming for quality results.",3,0,2026-02-03 16:41:10,1.2026.027
ChatGPT,good,5,0,2026-02-03 16:40:37,1.2026.020
ChatGPT,okay,5,0,2026-02-03 16:40:35,1.2026.027
ChatGPT,many things are fine but the app are not have updated information like when i ask about a latest launch phone they not answer right,4,0,2026-02-03 16:40:18,1.2026.027
ChatGPT,very good to use,1,0,2026-02-03 16:40:07,1.2026.027
ChatGPT,thanks Chat gpt,5,0,2026-02-03 16:39:59,1.2025.302
ChatGPT,very very very very good and useful app best,5,0,2026-02-03 16:39:39,1.2026.027
ChatGPT,I like very much chatGPT. and very useful for everyone.,5,0,2026-02-03 16:39:23,1.2026.020
ChatGPT,wow,3,0,2026-02-03 16:38:59,1.2026.027
ChatGPT,good result,5,0,2026-02-03 16:38:32,1.2026.027
ChatGPT,excellent 👍,5,0,2026-02-03 16:38:28,1.2026.020
ChatGPT,best app🍂🙃,5,0,2026-02-03 16:38:20,1.2026.020
ChatGPT,very good,5,0,2026-02-03 16:38:17,1.2026.020
ChatGPT,"Thanks Big-Gpt, Big fan",5,0,2026-02-03 16:37:59,1.2026.027
ChatGPT,super,4,0,2026-02-03 16:37:32,1.2026.020
ChatGPT,this is awesome,5,0,2026-02-03 16:37:11,1.2026.027
ChatGPT,"best for everyone, it is a allrounder app",5,0,2026-02-03 16:36:59,
ChatGPT,My Heartless Dear😌,5,0,2026-02-03 16:36:45,1.2026.020
ChatGPT,I can't explain how much good this chat got,5,0,2026-02-03 16:36:20,1.2026.027
ChatGPT,very good,5,0,2026-02-03 16:36:15,1.2026.020
ChatGPT,nice work all ai Software to !,5,0,2026-02-03 16:36:13,1.2026.020
ChatGPT,it's wonderful app I enjoyed it always,5,0,2026-02-03 16:36:05,1.2025.350
ChatGPT,greatful,5,0,2026-02-03 16:35:45,1.2026.020
ChatGPT,very nice ☺️,5,0,2026-02-03 16:35:39,1.2026.020
ChatGPT,very good,5,0,2026-02-03 16:35:38,1.2026.020
ChatGPT,nice,5,0,2026-02-03 16:35:35,1.2026.020
ChatGPT,bahut bdiya hai,5,0,2026-02-03 16:35:28,1.2026.020
ChatGPT,best,5,0,2026-02-03 16:35:17,1.2026.020
ChatGPT,👍,1,0,2026-02-03 16:35:17,1.2026.020
ChatGPT,nice for students and people for study information and other,5,0,2026-02-03 16:35:11,1.2026.020
ChatGPT,So speed,5,0,2026-02-03 16:34:58,1.2026.020
ChatGPT,good 👍,5,0,2026-02-03 16:34:50,1.2026.006
ChatGPT,very good when updated gives accurate information,5,0,2026-02-03 16:34:49,1.2026.006
ChatGPT,isse sawal aur sab Ho jaate Hain,5,0,2026-02-03 16:34:38,1.2026.027
ChatGPT,very good 👍,5,0,2026-02-03 16:34:24,1.2026.020
ChatGPT,good,5,0,2026-02-03 16:34:18,1.2026.027
ChatGPT,best ai very fast action,5,0,2026-02-03 16:34:08,1.2026.020
ChatGPT,all must try so wonderful i will not uninstall this app i like it so so so much 100/100,5,0,2026-02-03 16:33:58,1.2026.027
ChatGPT,well done,5,0,2026-02-03 16:33:38,1.2026.020
ChatGPT,very nice,5,0,2026-02-03 16:33:37,1.2026.020
ChatGPT,brilliant,5,0,2026-02-03 16:33:05,1.2026.027
ChatGPT,super,5,0,2026-02-03 16:32:56,1.2026.020
ChatGPT,so good,5,0,2026-02-03 16:32:55,
ChatGPT,i like this is helps me alot,5,0,2026-02-03 16:32:49,1.2026.013
ChatGPT,बहुत बढ़िया है मदद गार,5,0,2026-02-03 16:32:44,1.2026.027
ChatGPT,super,5,0,2026-02-03 16:32:33,1.2026.020
ChatGPT,very useful,5,0,2026-02-03 16:32:31,1.2026.020
ChatGPT,good work 👍,5,0,2026-02-03 16:32:18,1.2026.027
ChatGPT,does not generate hindi text content on pdf format.,1,0,2026-02-03 16:32:16,1.2026.027
ChatGPT,good Ai App would recommend,5,0,2026-02-03 16:31:49,1.2026.020
ChatGPT,🤌🏻😇,5,0,2026-02-03 16:31:47,1.2026.027
ChatGPT,acha hai,5,0,2026-02-03 16:31:23,1.2026.027
ChatGPT,very helpful,5,0,2026-02-03 16:31:09,1.2025.308
ChatGPT,"This app is extremely disappointing and feels like a complete waste of both time and mobile data. From the moment it is opened, the experience is frustrating and unpleasant. The user interface is confusing, outdated, and poorly designed, making even the most basic tasks unnecessarily difficult. Navigation is unclear, icons are not intuitive, and important options are either hidden or poorly labeled. Instead of feeling user-friendly, the app feels cluttered and chaotic, which quickly leads to",1,0,2026-02-03 16:30:41,1.2026.020
ChatGPT,good performance,3,0,2026-02-03 16:30:39,1.2026.020
ChatGPT,عالیه,5,0,2026-02-03 16:30:01,1.2025.350
ChatGPT,good aap,5,0,2026-02-03 16:29:46,1.2026.020
ChatGPT,good,5,0,2026-02-03 16:29:45,1.2026.020
ChatGPT,IT'S SO STUPID,1,0,2026-02-03 16:29:30,1.2026.020
ChatGPT,very good,5,0,2026-02-03 16:29:20,1.2026.020
ChatGPT,it is useful for more,1,0,2026-02-03 16:29:13,1.2025.343
ChatGPT,excellent,5,0,2026-02-03 16:29:05,1.2025.084
ChatGPT,I want my chat GPT to work anytime any day everywhere anytime I want it,5,0,2026-02-03 16:29:03,1.2026.027
ChatGPT,It already answered me and you the moment it caught our eyes and it's service is legit,5,0,2026-02-03 16:28:14,1.2026.027
ChatGPT,Good 👍,5,0,2026-02-03 16:28:12,1.2026.020
ChatGPT,बेस्ट एप्लीकेशन,5,0,2026-02-03 16:28:12,1.2026.020
ChatGPT,best app,5,0,2026-02-03 16:27:52,1.2026.027
ChatGPT,💯,1,0,2026-02-03 16:27:47,1.2026.027
ChatGPT,very very thanks,5,0,2026-02-03 16:27:14,1.2026.020
ChatGPT,good ha prawo kro download good a,5,0,2026-02-03 16:27:06,1.2026.027
ChatGPT,Good,5,0,2026-02-03 16:27:03,1.2026.020
ChatGPT,wrost app and. Not app screen is active.,1,0,2026-02-03 16:26:43,
ChatGPT,very nice,5,0,2026-02-03 16:25:32,1.2026.020
ChatGPT,limited features after 3 4 use asking for premium,1,0,2026-02-03 16:25:14,1.2026.027
ChatGPT,😘,5,0,2026-02-03 16:25:01,1.2026.027
ChatGPT,that's very awesome 👍🏻,5,0,2026-02-03 16:24:49,1.2026.020
ChatGPT,best 👌 and amazing ❤️,5,0,2026-02-03 16:24:43,1.2026.027
ChatGPT,nice,5,0,2026-02-03 16:24:21,1.2026.020
ChatGPT,best app,5,0,2026-02-03 16:24:20,1.2025.350
ChatGPT,You make me pass my test and helping me with my homework so yes I think so so so vry very much for you chatGPT thanks you 😘,5,0,2026-02-03 16:24:03,1.2026.027
ChatGPT,best,3,0,2026-02-03 16:23:56,1.2026.006
ChatGPT,it's really great and reliable,5,0,2026-02-03 16:23:46,1.2026.013
ChatGPT,Fantastic,5,0,2026-02-03 16:23:45,1.2026.013
ChatGPT,this is not converting stories into videos for children,1,0,2026-02-03 16:23:33,1.2026.027
ChatGPT,amazing place to gain knowledge,5,0,2026-02-03 16:23:26,
ChatGPT,👍👍😊,5,0,2026-02-03 16:23:11,1.2026.027
ChatGPT,nice 👍,5,0,2026-02-03 16:22:53,1.2026.027
ChatGPT,very good and helpful,5,0,2026-02-03 16:22:48,1.2026.027
ChatGPT,saviour......,5,0,2026-02-03 16:22:43,1.2026.020
ChatGPT,good,5,0,2026-02-03 16:22:36,1.2026.027
ChatGPT,nice,5,0,2026-02-03 16:22:21,1.2026.027
ChatGPT,great app,5,0,2026-02-03 16:22:11,1.2026.020
ChatGPT,Great App but my images stopped uploading,5,0,2026-02-03 16:22:04,
ChatGPT,fun and creative pictures,5,0,2026-02-03 16:22:00,1.2026.027
ChatGPT,is baaad,1,0,2026-02-03 16:21:44,1.2026.020
ChatGPT,my favourite app forever 👀✨,5,0,2026-02-03 16:21:42,1.2026.020
ChatGPT,very helpful,4,0,2026-02-03 16:21:41,1.2025.350
ChatGPT,very nice👍,5,0,2026-02-03 16:21:41,1.2026.027
ChatGPT,bhai yah app bahut kam ka hai,5,0,2026-02-03 16:21:36,
ChatGPT,good,5,0,2026-02-03 16:21:35,1.2026.020
ChatGPT,best ai aap 😅😁😅😅😅😅😅,5,0,2026-02-03 16:21:30,1.2026.027
ChatGPT,good,5,0,2026-02-03 16:21:09,1.2026.027
ChatGPT,muze bohat aacha lagta hai chat gpt,5,0,2026-02-03 16:21:07,1.2026.020
ChatGPT,very 👍 90%right,5,0,2026-02-03 16:20:54,1.2026.013
ChatGPT,the best,5,0,2026-02-03 16:20:53,1.2026.027
ChatGPT,is good,5,0,2026-02-03 16:19:54,1.2026.027
ChatGPT,achha h to accha h mai kya isme review du...,5,0,2026-02-03 16:19:48,
ChatGPT,real app,5,0,2026-02-03 16:19:44,1.2026.027
ChatGPT,good,5,0,2026-02-03 16:19:40,1.2026.020
ChatGPT,शानदार ऐप,5,0,2026-02-03 16:19:38,1.2026.020
ChatGPT,nice 😊😊,5,0,2026-02-03 16:19:21,1.2026.013
ChatGPT,wonderful app 🌿,5,0,2026-02-03 16:19:21,1.2026.020
ChatGPT,मस्त की वीडियो,5,0,2026-02-03 16:18:51,1.2026.027
ChatGPT,speed bhot slow h,1,0,2026-02-03 16:18:15,1.2026.020
ChatGPT,not Good,1,0,2026-02-03 16:18:14,1.2026.027
ChatGPT,very much helpful and help understand,5,0,2026-02-03 16:17:46,1.2026.020
ChatGPT,good 👍,3,0,2026-02-03 16:17:46,1.2026.027
ChatGPT,it's useful,5,0,2026-02-03 16:17:37,1.2026.020
ChatGPT,nice but no money,5,0,2026-02-03 16:17:16,1.2026.013
ChatGPT,he is the best,5,0,2026-02-03 16:17:01,1.2025.315
ChatGPT,good,3,0,2026-02-03 16:16:48,1.2026.020
ChatGPT,Fun app that I am looking forward to using!,5,0,2026-02-03 16:16:33,1.2026.027
ChatGPT,chatgbt,5,0,2026-02-03 16:16:10,1.2026.020
ChatGPT,thankyou it's is amazing,5,0,2026-02-03 16:16:05,1.2026.027
ChatGPT,super,5,0,2026-02-03 16:16:04,1.2026.027
ChatGPT,very nice,5,0,2026-02-03 16:15:42,
ChatGPT,super 👍 this is a very helpful platform including all types of knowledgeable,5,0,2026-02-03 16:15:24,1.2026.027
ChatGPT,from quiz and earn app,5,0,2026-02-03 16:14:46,1.2026.020
ChatGPT,👍,5,0,2026-02-03 16:14:41,1.2026.013
ChatGPT,very good,5,0,2026-02-03 16:14:35,1.2026.013
ChatGPT,good 👍,5,0,2026-02-03 16:14:24,1.2025.350
ChatGPT,good,5,0,2026-02-03 16:13:59,1.2026.020
ChatGPT,I love this chatgpt,5,0,2026-02-03 16:13:29,1.2026.027
ChatGPT,good,5,0,2026-02-03 16:12:25,1.2026.020
ChatGPT,very goog,5,0,2026-02-03 16:12:23,1.2026.027
ChatGPT,informative,4,0,2026-02-03 16:11:35,1.2026.020
ChatGPT,it's not safe,1,1,2026-02-03 16:11:32,1.2026.027
ChatGPT,super and excellent,5,0,2026-02-03 16:11:27,1.2026.020
ChatGPT,meri bhout help kri tune,5,0,2026-02-03 16:11:25,1.2026.006
ChatGPT,good for helping ppl,4,0,2026-02-03 16:11:22,1.2026.020
ChatGPT,best app,5,0,2026-02-03 16:11:21,1.2026.027
ChatGPT,nice,5,0,2026-02-03 16:11:06,1.2026.027
ChatGPT,just good,2,0,2026-02-03 16:11:03,1.2026.027
ChatGPT,very good,5,0,2026-02-03 16:11:01,1.2026.020
ChatGPT,why can't I use the camera of the ai. Earlier it was free but now it is not . I am really disappointed 😞 I don't have any other options earlier i used to use this app a lot but now it's frustrating that most of the features are not free now.,2,0,2026-02-03 16:10:51,1.2025.273
ChatGPT,good 💯,4,0,2026-02-03 16:10:50,1.2026.020
ChatGPT,💯,5,0,2026-02-03 16:10:40,1.2026.013
ChatGPT,good job,5,0,2026-02-03 16:10:17,1.2026.027
ChatGPT,nice...very good 😊,5,0,2026-02-03 16:10:06,1.2026.020
ChatGPT,good excellent,5,0,2026-02-03 16:09:57,1.2026.027
ChatGPT,very good perfomance,5,0,2026-02-03 16:09:38,1.2026.027
ChatGPT,Awesome app🥹,5,0,2026-02-03 16:09:30,1.2026.020
ChatGPT,supper,5,0,2026-02-03 16:09:20,1.2026.020
ChatGPT,good,5,0,2026-02-03 16:09:19,1.2026.027
ChatGPT,good,4,0,2026-02-03 16:09:14,1.2026.027
ChatGPT,This is the best app.,5,0,2026-02-03 16:08:31,1.2026.020
ChatGPT,good,4,0,2026-02-03 16:08:23,1.2026.020
ChatGPT,"Naing Wai Thin,I think, you should be added Myanmar language",4,0,2026-02-03 16:08:15,1.2026.027
ChatGPT,"could be a cool idea however this app sucks when it comes to creating images me and my son are into zombie movies and video games etc. He is more obsessed with it than I am but I wanted to create an image of us as warriors in a zombie apocalypse and nope all it said was it might violate the guardrails as far as violence. I believe as lomg as you're not trying to create sexually explicit images or creating an image of you doing violent things to"" real people"" or ""organizations"" NOT SATIRE.",1,0,2026-02-03 16:08:13,1.2026.027
ChatGPT,بهتر از این نمیشه,5,0,2026-02-03 16:08:12,1.2026.027
ChatGPT,is very intelligent,5,0,2026-02-03 16:08:11,
ChatGPT,it's outstanding,5,0,2026-02-03 16:08:02,1.2026.020
ChatGPT,best app,5,0,2026-02-03 16:07:57,1.2026.027
ChatGPT,helpful,5,0,2026-02-03 16:07:41,1.2026.027
ChatGPT,very nice 👍,5,0,2026-02-03 16:07:34,
ChatGPT,this app is good but when we make any invitation card or something it's not good that but I like it,3,0,2026-02-03 16:07:33,1.2026.027
ChatGPT,veryyyyy gooodd😀😀😀,5,0,2026-02-03 16:06:51,1.2026.027
ChatGPT,good job,5,0,2026-02-03 16:06:44,1.2026.027
ChatGPT,Nice 🙂,5,0,2026-02-03 16:05:55,1.2026.027
ChatGPT,the is too slow for making images,5,0,2026-02-03 16:05:50,
ChatGPT,awesome,1,0,2026-02-03 16:05:49,1.2026.013
ChatGPT,it's very useful for students who are low in studying. It helps me to understand to give an interview,5,0,2026-02-03 16:05:49,1.2026.027
ChatGPT,excellent,5,0,2026-02-03 16:05:47,1.2026.020
ChatGPT,just 10 out of 10 ! 👌👌🤌🤌,5,0,2026-02-03 16:05:45,1.2026.027
ChatGPT,very very helpful app,5,0,2026-02-03 16:05:42,1.2026.013
ChatGPT,nice,5,0,2026-02-03 16:05:14,1.2025.350
ChatGPT,love it,5,0,2026-02-03 16:05:06,1.2026.027
ChatGPT,great,5,0,2026-02-03 16:04:50,1.2026.020
ChatGPT,nice,5,0,2026-02-03 16:04:23,1.2026.020
ChatGPT,It helps you,5,0,2026-02-03 16:04:15,1.2026.027
ChatGPT,best performance,5,0,2026-02-03 16:04:10,1.2026.020
ChatGPT,really helps me understand and gives me what I want sometimes,4,0,2026-02-03 16:03:46,1.2026.006
ChatGPT,good 👍,5,0,2026-02-03 16:03:38,1.2026.020
ChatGPT,nice app,5,0,2026-02-03 16:03:35,1.2026.027
ChatGPT,nice,5,0,2026-02-03 16:03:26,1.2026.027
ChatGPT,good,5,0,2026-02-03 16:03:12,1.2026.020
ChatGPT,super 😊,5,0,2026-02-03 16:03:07,1.2026.020
ChatGPT,tells everything spet by step and i understand everything,4,0,2026-02-03 16:02:50,1.2026.020
ChatGPT,great response,5,0,2026-02-03 16:02:37,1.2026.027
ChatGPT,kan beter is soms nog niet nauwkeurig en ik vindt dat de gratis limit omhoog moet,3,0,2026-02-03 16:02:17,1.2026.027
ChatGPT,superb,5,0,2026-02-03 16:02:02,1.2026.027
ChatGPT,this app is so useful for students,5,0,2026-02-03 16:01:47,1.2026.027
ChatGPT,interesting,5,0,2026-02-03 16:01:45,1.2026.027
ChatGPT,good.,5,0,2026-02-03 16:01:23,1.2026.027
ChatGPT,able to learn makking video,5,0,2026-02-03 16:00:50,1.2025.350
ChatGPT,chat gpt is the best,5,0,2026-02-03 16:00:46,1.2026.020
ChatGPT,very nice app I like it,4,0,2026-02-03 16:00:40,1.2026.020
ChatGPT,it's a great 👍 app for students,5,0,2026-02-03 16:00:40,1.2026.020
ChatGPT,That's very good app,5,0,2026-02-03 16:00:25,1.2026.020
ChatGPT,it is best app,5,0,2026-02-03 16:00:22,1.2026.020
ChatGPT,رائع,5,0,2026-02-03 16:00:08,1.2026.020
ChatGPT,super.,5,0,2026-02-03 16:00:02,1.2026.013
ChatGPT,very nice,5,0,2026-02-03 15:59:31,1.2026.020
ChatGPT,very good,5,0,2026-02-03 15:59:28,1.2026.020
ChatGPT,good,5,0,2026-02-03 15:59:26,1.2026.027
ChatGPT,I Like chatGPT🚩🚩❤️❤️,5,0,2026-02-03 15:59:07,1.2026.027
ChatGPT,"AI is making people DUMBER and SLOWER. If you actively use any AI app, be aware of the consequences for your brain.",1,0,2026-02-03 15:59:00,1.2026.027
ChatGPT,This is an app made with AI the best app 👏. It helps me in everything. We can also clear our doubts by it.I really love this app.,5,0,2026-02-03 15:58:54,1.2026.027
ChatGPT,good chatgpt,5,0,2026-02-03 15:58:52,1.2026.020
ChatGPT,Best Al in history,5,0,2026-02-03 15:58:44,1.2026.013
ChatGPT,nice,5,0,2026-02-03 15:58:44,1.2026.020
ChatGPT,nice,5,0,2026-02-03 15:58:42,1.2026.020
ChatGPT,best app,5,0,2026-02-03 15:58:24,1.2026.027
ChatGPT,please inprove in generating imagine that has no limit please 🥺,4,0,2026-02-03 15:58:17,1.2026.013
ChatGPT,THIS UPDATE SUCKS. THE STORYTELLING IS NOT CONSISTENT AND IT CHANGES RAPIDLY,1,0,2026-02-03 15:58:17,1.2026.027
ChatGPT,very informative,5,0,2026-02-03 15:58:01,1.2026.020
ChatGPT,Best...,5,0,2026-02-03 15:57:57,1.2026.027
ChatGPT,😇,5,0,2026-02-03 15:57:48,
ChatGPT,nice,5,0,2026-02-03 15:57:29,1.2026.020
ChatGPT,amazing,5,0,2026-02-03 15:57:14,1.2026.020
ChatGPT,bhaot hi kam k hai e aap Kasam se dil se sukriya karte hai .👍🏼🙏🏼🙏🏼,5,0,2026-02-03 15:57:05,1.2026.020
ChatGPT,dev bhai,5,0,2026-02-03 15:56:53,
ChatGPT,great,5,0,2026-02-03 15:56:51,1.2026.027
ChatGPT,amezing,5,0,2026-02-03 15:56:48,1.2026.013
ChatGPT,good super,5,0,2026-02-03 15:56:42,1.2025.336
ChatGPT,Its really good 😊😊😊😊💯💯💯💯,5,0,2026-02-03 15:56:40,1.2026.027
ChatGPT,👍,5,0,2026-02-03 15:56:29,1.2026.027
ChatGPT,very useful for house color changes,4,0,2026-02-03 15:56:28,1.2026.020
ChatGPT,this is the best of the best 😘😘😘,5,0,2026-02-03 15:56:10,1.2026.020
ChatGPT,excellent,5,0,2026-02-03 15:56:05,1.2026.020
ChatGPT,it's awesome,5,0,2026-02-03 15:56:00,1.2026.020
ChatGPT,Nice 👍,1,0,2026-02-03 15:55:24,1.2026.027
ChatGPT,gooooooooooooood,5,0,2026-02-03 15:55:14,1.2026.027
ChatGPT,great 👍😃,5,0,2026-02-03 15:55:06,1.2026.027
ChatGPT,good app for students,5,0,2026-02-03 15:54:59,1.2026.027
ChatGPT,good.it is very helpful.,4,0,2026-02-03 15:54:37,1.2026.020
ChatGPT,good app awesome,5,0,2026-02-03 15:54:23,1.2026.020
ChatGPT,good 👍,5,0,2026-02-03 15:54:21,1.2026.020
ChatGPT,good app,5,0,2026-02-03 15:54:17,1.2026.020
ChatGPT,loving it,5,0,2026-02-03 15:54:05,1.2025.343
ChatGPT,it can say answers very clearly and also scan the question or say orally is also there you can also talk with gimini.,5,0,2026-02-03 15:53:55,1.2026.027
ChatGPT,👍,4,0,2026-02-03 15:53:52,1.2026.020
ChatGPT,"this app is very good , and specially for students this help in each and every school or college work . for me😊😊🙂",5,0,2026-02-03 15:53:48,1.2026.020
ChatGPT,good but can improve,5,0,2026-02-03 15:53:34,1.2026.027
ChatGPT,prefect,3,0,2026-02-03 15:53:24,1.2026.020
ChatGPT,nice,5,0,2026-02-03 15:53:17,1.2026.027
ChatGPT,suppar l am intarest and I like it am very happy,5,0,2026-02-03 15:53:14,1.2025.350
ChatGPT,عالی,5,0,2026-02-03 15:53:02,1.2026.027
ChatGPT,truly an amazing tool. super helpful in every imaginative way.,5,0,2026-02-03 15:52:44,1.2026.020
ChatGPT,it is very useful to study and take notes,5,0,2026-02-03 15:52:39,1.2026.020
